Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
944,2024-07-03,CUST536,Male,58,Clothing,3,100,300
945,2024-06-26,CUST618,Female,36,Clothing,4,200,800
946,2024-02-18,CUST153,Male,30,Beauty,2,50,100
947,2024-03-31,CUST440,Female,47,Clothing,3,100,300
948,2024-06-05,CUST112,Male,59,Clothing,5,500,2500
949,2024-03-14,CUST760,Female,58,Clothing,5,500,2500
950,2024-01-11,CUST653,Male,62,Electronics,3,50,150
951,2024-01-26,CUST506,Female,57,Sports,5,200,1000
952,2024-09-01,CUST170,Female,37,Beauty,1,50,50
953,2024-04-08,CUST703,Male,55,Beauty,5,50,250
954,2024-07-29,CUST476,Male,58,Electronics,2,30,60
955,2024-07-07,CUST037,Male,48,Beauty,2,50,100
956,2024-04-26,CUST617,Male,37,Sports,1,100,100
957,2024-04-30,CUST747,Female,51,Food,1,30,30
958,2024-03-05,CUST697,Male,20,Sports,3,100,300
959,2024-01-01,CUST167,Male,34,Sports,2,50,100
960,2024-11-24,CUST716,Male,41,Sports,3,50,150
961,2024-12-18,CUST435,Male,51,Beauty,1,50,50
962,2024-10-13,CUST025,Male,32,Electronics,2,100,200
963,2024-09-23,CUST214,Female,27,Clothing,4,500,2000
964,2024-12-05,CUST467,Female,56,Sports,3,200,600
965,2024-12-23,CUST400,Female,59,Beauty,3,30,90
966,2024-03-15,CUST318,Female,45,Sports,3,100,300
967,2024-04-29,CUST514,Male,29,Electronics,2,500,1000
968,2024-12-28,CUST625,Female,54,Food,3,30,90
969,2024-09-03,CUST442,Female,33,Sports,2,50,100
970,2024-02-02,CUST353,Male,23,Electronics,3,500,1500
971,2024-05-31,CUST754,Male,18,Clothing,5,500,2500
972,2024-06-27,CUST362,Male,49,Clothing,3,100,300
973,2024-04-10,CUST350,Male,44,Food,4,10,40
974,2024-06-21,CUST600,Male,42,Food,5,10,50
975,2024-07-14,CUST715,Male,64,Electronics,3,100,300
976,2024-07-12,CUST502,Female,33,Beauty,5,30,150
977,2024-10-10,CUST485,Male,59,Food,5,30,150
978,2024-05-28,CUST625,Male,24,Electronics,5,30,150
979,2024-06-05,CUST601,Male,56,Sports,5,50,250
980,2024-10-10,CUST076,Female,29,Clothing,2,100,200
981,2024-05-18,CUST170,Female,20,Electronics,1,100,100
982,2024-02-17,CUST112,Male,27,Electronics,2,100,200
983,2024-02-26,CUST364,Female,25,Beauty,5,50,250
984,2024-05-14,CUST121,Male,28,Clothing,5,100,500
985,2024-11-21,CUST795,Male,58,Beauty,3,20,60
986,2024-10-01,CUST187,Male,61,Clothing,2,500,1000
987,2024-04-09,CUST797,Male,47,Beauty,2,50,100
988,2024-09-24,CUST642,Female,60,Electronics,3,500,1500
989,2024-10-13,CUST719,Female,39,Beauty,1,30,30
990,2024-09-17,CUST698,Male,45,Sports,1,100,100
991,2024-03-30,CUST061,Male,61,Clothing,2,200,400
992,2024-08-12,CUST009,Female,24,Beauty,4,20,80
993,2024-03-07,CUST266,Female,37,Beauty,4,50,200
994,2024-06-02,CUST463,Female,51,Beauty,5,20,100
995,2024-04-06,CUST266,Male,36,Beauty,2,30,60
996,2024-08-28,CUST488,Male,61,Sports,4,100,400
997,2024-01-05,CUST008,Female,60,Food,4,10,40
998,2024-06-05,CUST715,Female,46,Sports,3,50,150
999,2024-10-15,CUST331,Male,45,Sports,3,100,300
1000,2024-12-08,CUST435,Male,35,Food,4,20,80
1001,2024-04-05,CUST399,Male,49,Clothing,3,100,300
1002,2024-01-12,CUST007,Female,24,Clothing,1,100,100
1003,2024-07-11,CUST677,Male,27,Electronics,5,500,2500
1004,2024-11-11,CUST596,Male,28,Sports,5,200,1000
1005,2024-04-10,CUST070,Male,31,Sports,5,200,1000
1006,2024-09-07,CUST296,Female,18,Beauty,2,30,60
1007,2024-11-02,CUST597,Female,58,Beauty,4,50,200
1008,2024-09-08,CUST187,Female,20,Clothing,5,100,500
1009,2024-05-05,CUST161,Female,62,Electronics,2,100,200
1010,2024-05-29,CUST667,Male,63,Beauty,2,20,40
1011,2024-09-14,CUST157,Male,25,Sports,1,100,100
1012,2024-12-28,CUST762,Male,23,Sports,2,100,200
1013,2024-07-13,CUST788,Female,59,Clothing,4,500,2000
1014,2024-03-10,CUST304,Male,41,Electronics,3,50,150
1015,2024-09-13,CUST584,Female,21,Beauty,2,50,100
1016,2024-04-17,CUST640,Female,61,Electronics,4,500,2000
1017,2024-09-25,CUST116,Male,25,Sports,5,50,250
1018,2024-05-08,CUST739,Female,55,Electronics,2,50,100
1019,2024-09-05,CUST210,Male,39,Beauty,5,30,150
1020,2024-02-17,CUST142,Female,61,Beauty,4,50,200
1021,2024-01-31,CUST583,Female,61,Sports,1,100,100
1022,2024-02-24,CUST421,Female,58,Food,3,10,30
1023,2024-03-16,CUST312,Female,30,Electronics,2,30,60
1024,2024-07-29,CUST359,Female,38,Clothing,3,200,600
1025,2024-09-26,CUST089,Male,27,Electronics,3,30,90
1026,2024-02-15,CUST358,Male,41,Clothing,2,100,200
1027,2024-04-16,CUST670,Male,49,Clothing,1,100,100
1028,2024-12-25,CUST652,Female,62,Food,4,10,40
1029,2024-07-25,CUST554,Female,56,Food,4,30,120
1030,2024-12-01,CUST705,Female,30,Sports,5,50,250
1031,2024-01-25,CUST194,Female,19,Electronics,5,500,2500
1032,2024-03-27,CUST481,Female,38,Electronics,2,50,100
1033,2024-06-16,CUST539,Female,64,Beauty,5,30,150
1034,2024-06-28,CUST502,Male,26,Clothing,1,100,100
1035,2024-03-24,CUST686,Male,49,Food,4,20,80
1036,2024-05-01,CUST693,Female,26,Beauty,2,20,40
1037,2024-07-21,CUST150,Male,44,Sports,2,200,400
1038,2024-05-22,CUST413,Male,60,Clothing,3,200,600
1039,2024-11-08,CUST019,Female,23,Food,3,10,30
1040,2024-02-20,CUST612,Female,55,Sports,5,50,250
1041,2024-02-21,CUST019,Male,50,Food,1,20,20
1042,2024-01-01,CUST633,Male,38,Clothing,4,200,800
1043,2024-05-04,CUST227,Male,28,Clothing,2,500,1000
1044,2024-10-07,CUST249,Male,60,Sports,3,50,150
1045,2024-04-25,CUST514,Female,29,Food,5,10,50
1046,2024-01-11,CUST260,Male,38,Electronics,2,30,60
1047,2024-07-01,CUST142,Female,57,Electronics,4,500,2000
1048,2024-03-08,CUST128,Male,35,Food,2,10,20
1049,2024-11-23,CUST144,Male,46,Beauty,2,20,40
1050,2024-02-07,CUST311,Female,37,Beauty,2,50,100
1051,2024-05-12,CUST251,Female,24,Beauty,1,20,20
1052,2024-05-01,CUST605,Female,40,Beauty,3,30,90
1053,2024-09-13,CUST123,Male,61,Electronics,1,50,50
1054,2024-02-07,CUST600,Male,54,Beauty,3,30,90
1055,2024-01-30,CUST551,Female,50,Electronics,5,30,150
1056,2024-03-14,CUST682,Male,41,Sports,5,50,250
1057,2024-03-09,CUST230,Male,36,Sports,5,100,500
1058,2024-12-16,CUST054,Female,59,Clothing,2,200,400
1059,2024-02-07,CUST021,Male,58,Clothing,3,200,600
1060,2024-05-23,CUST791,Female,61,Food,3,20,60
1061,2024-06-20,CUST578,Male,58,Sports,2,200,400
1062,2024-01-15,CUST309,Female,48,Beauty,3,30,90
1063,2024-05-13,CUST181,Female,30,Electronics,2,500,1000
1064,2024-06-29,CUST699,Male,23,Electronics,5,50,250
1065,2024-09-01,CUST062,Female,30,Electronics,2,100,200
1066,2024-08-19,CUST101,Female,32,Sports,5,200,1000
1067,2024-09-30,CUST274,Female,25,Sports,5,200,1000
1068,2024-07-21,CUST664,Male,24,Food,1,10,10
1069,2024-07-27,CUST679,Female,43,Sports,3,50,150
1070,2024-04-19,CUST135,Male,52,Clothing,2,200,400
1071,2024-02-20,CUST148,Male,37,Food,5,20,100
1072,2024-07-17,CUST174,Female,62,Beauty,5,30,150
1073,2024-02-01,CUST239,Male,62,Food,5,30,150
1074,2024-08-26,CUST620,Male,48,Sports,1,100,100
1075,2024-12-16,CUST005,Female,52,Food,2,20,40
1076,2024-10-04,CUST417,Female,30,Sports,4,200,800
1077,2024-09-22,CUST773,Male,39,Food,3,20,60
1078,2024-04-05,CUST225,Male,19,Electronics,4,500,2000
1079,2024-03-07,CUST558,Female,50,Clothing,3,500,1500
1080,2024-07-26,CUST740,Female,24,Sports,5,50,250
1081,2024-10-28,CUST704,Male,22,Beauty,4,50,200
1082,2024-04-01,CUST796,Male,47,Sports,5,200,1000
1083,2024-01-05,CUST078,Male,34,Sports,4,50,200
1084,2024-12-15,CUST465,Male,46,Sports,5,50,250
1085,2024-06-06,CUST118,Male,31,Food,3,10,30
1086,2024-12-28,CUST609,Female,39,Clothing,2,500,1000
1087,2024-11-09,CUST762,Female,42,Clothing,5,100,500
1088,2024-03-18,CUST591,Female,44,Beauty,2,30,60
1089,2024-09-05,CUST154,Female,35,Electronics,3,500,1500
1090,2024-09-15,CUST453,Female,32,Food,4,10,40
1091,2024-10-23,CUST132,Male,43,Electronics,5,50,250
1092,2024-11-19,CUST479,Female,32,Food,3,30,90
1093,2024-10-23,CUST084,Female,50,Sports,1,100,100
1094,2024-04-20,CUST781,Female,52,Food,3,30,90
1095,2024-09-28,CUST785,Male,27,Electronics,5,100,500
1096,2024-09-04,CUST224,Male,60,Clothing,1,200,200
1097,2024-08-07,CUST581,Male,42,Food,4,30,120
1098,2024-10-10,CUST596,Male,28,Clothing,4,100,400
1099,2024-09-20,CUST622,Male,38,Beauty,4,50,200
1100,2024-07-24,CUST500,Male,29,Clothing,4,100,400
1101,2024-02-01,CUST426,Female,26,Sports,3,100,300
1102,2024-08-27,CUST136,Female,26,Sports,4,200,800
1103,2024-09-10,CUST732,Female,56,Clothing,3,200,600
1104,2024-02-17,CUST298,Male,58,Beauty,1,30,30
1105,2024-05-21,CUST429,Male,18,Clothing,1,500,500
1106,2024-01-29,CUST578,Male,33,Food,5,30,150
1107,2024-01-30,CUST183,Female,24,Sports,4,100,400
1108,2024-03-11,CUST708,Male,34,Clothing,5,500,2500
1109,2024-04-14,CUST102,Female,35,Electronics,5,50,250
1110,2024-07-08,CUST364,Male,59,Clothing,3,200,600
1111,2024-08-15,CUST305,Female,29,Sports,1,200,200
1112,2024-11-04,CUST207,Female,64,Electronics,5,30,150
1113,2024-04-25,CUST192,Female,64,Beauty,1,30,30
1114,2024-09-13,CUST663,Female,44,Clothing,4,100,400
1115,2024-07-31,CUST319,Female,20,Sports,1,50,50
1116,2024-08-05,CUST429,Female,24,Food,1,10,10
1117,2024-05-05,CUST763,Female,32,Electronics,4,500,2000
1118,2024-03-22,CUST783,Male,54,Sports,3,100,300
1119,2024-11-23,CUST248,Female,40,Electronics,3,500,1500
1120,2024-11-15,CUST757,Male,39,Food,3,10,30
1121,2024-08-09,CUST581,Female,59,Food,4,20,80
1122,2024-01-10,CUST176,Male,63,Food,4,10,40
1123,2024-07-16,CUST465,Male,55,Beauty,5,30,150
1124,2024-02-05,CUST173,Male,33,Beauty,1,30,30
1125,2024-03-09,CUST113,Male,33,Sports,1,100,100
1126,2024-10-13,CUST609,Female,33,Electronics,4,30,120
1127,2024-02-02,CUST113,Male,33,Clothing,4,200,800
1128,2024-07-27,CUST792,Female,63,Food,2,30,60
1129,2024-05-12,CUST548,Male,41,Beauty,4,20,80
1130,2024-05-19,CUST242,Male,46,Food,3,20,60
1131,2024-11-03,CUST236,Male,20,Sports,2,50,100
1132,2024-04-20,CUST595,Male,64,Sports,3,50,150
1133,2024-11-02,CUST304,Female,40,Food,4,10,40
1134,2024-05-21,CUST218,Male,61,Electronics,4,500,2000
1135,2024-05-09,CUST070,Male,32,Food,5,10,50
1136,2024-10-03,CUST619,Male,55,Food,2,10,20
1137,2024-04-16,CUST240,Female,52,Electronics,3,30,90
1138,2024-01-20,CUST126,Female,64,Beauty,3,30,90
1139,2024-10-18,CUST438,Female,56,Sports,5,100,500
1140,2024-12-29,CUST432,Male,27,Beauty,3,30,90
1141,2024-06-08,CUST738,Female,26,Beauty,4,20,80
1142,2024-09-12,CUST436,Male,25,Sports,3,200,600
1143,2024-05-02,CUST019,Female,22,Clothing,5,500,2500
1144,2024-04-01,CUST445,Female,64,Electronics,3,500,1500
1145,2024-05-20,CUST338,Male,27,Electronics,2,500,1000
1146,2024-03-04,CUST612,Male,45,Sports,1,50,50
1147,2024-08-03,CUST027,Female,61,Electronics,1,500,500
1148,2024-11-22,CUST031,Male,40,Food,4,10,40
1149,2024-01-09,CUST010,Male,21,Sports,5,100,500
1150,2024-05-06,CUST474,Male,28,Sports,5,100,500
1151,2024-07-20,CUST379,Female,39,Beauty,5,50,250
1152,2024-11-06,CUST509,Female,46,Electronics,4,500,2000
1153,2024-10-19,CUST697,Male,22,Sports,1,200,200
1154,2024-03-16,CUST658,Male,35,Clothing,4,500,2000
1155,2024-07-09,CUST283,Female,30,Electronics,2,50,100
1156,2024-06-24,CUST222,Female,26,Beauty,1,30,30
1157,2024-09-19,CUST089,Male,23,Food,5,10,50
1158,2024-06-22,CUST567,Female,42,Clothing,1,100,100
1159,2024-06-10,CUST264,Female,27,Beauty,3,30,90
1160,2024-02-24,CUST591,Male,42,Sports,5,100,500
1161,2024-06-22,CUST609,Male,19,Electronics,4,50,200
1162,2024-01-03,CUST144,Female,21,Sports,2,200,400
1163,2024-01-09,CUST045,Male,25,Beauty,4,30,120
1164,2024-03-25,CUST757,Male,57,Clothing,5,200,1000
1165,2024-06-17,CUST695,Male,28,Sports,5,200,1000
1166,2024-08-03,CUST792,Male,64,Electronics,2,500,1000
1167,2024-01-27,CUST504,Male,33,Clothing,1,100,100
1168,2024-01-29,CUST377,Male,54,Food,2,20,40
1169,2024-11-23,CUST292,Male,35,Sports,1,100,100
1170,2024-07-22,CUST387,Male,31,Beauty,5,50,250
1171,2024-04-15,CUST029,Male,24,Food,5,20,100
1172,2024-06-13,CUST631,Male,35,Clothing,1,500,500
1173,2024-02-23,CUST761,Female,42,Beauty,3,20,60
1174,2024-06-14,CUST510,Male,20,Sports,5,200,1000
1175,2024-08-20,CUST593,Male,31,Food,3,10,30
1176,2024-09-07,CUST084,Male,58,Food,1,20,20
1177,2024-04-28,CUST778,Female,18,Clothing,3,500,1500
1178,2024-08-02,CUST244,Male,29,Beauty,1,50,50
1179,2024-08-14,CUST368,Female,51,Beauty,5,20,100
1180,2024-07-07,CUST729,Male,52,Sports,3,200,600
1181,2024-01-05,CUST164,Female,35,Beauty,1,50,50
1182,2024-05-05,CUST735,Male,26,Sports,4,50,200
1183,2024-03-19,CUST125,Male,43,Beauty,4,20,80
1184,2024-01-22,CUST212,Male,42,Clothing,3,500,1500
1185,2024-05-16,CUST089,Female,38,Clothing,3,500,1500
1186,2024-01-05,CUST158,Female,40,Food,1,10,10
1187,2024-11-20,CUST497,Male,31,Beauty,1,20,20
1188,2024-08-06,CUST551,Male,35,Beauty,1,50,50
1189,2024-03-12,CUST423,Male,38,Electronics,1,30,30
1190,2024-04-30,CUST761,Male,52,Clothing,1,200,200
1191,2024-01-03,CUST081,Male,61,Sports,2,200,400
1192,2024-09-15,CUST618,Female,51,Electronics,2,50,100
1193,2024-03-24,CUST090,Female,59,Clothing,5,100,500
1194,2024-08-29,CUST025,Male,28,Beauty,3,20,60
1195,2024-03-23,CUST482,Male,18,Sports,4,50,200
1196,2024-01-31,CUST091,Female,37,Electronics,3,100,300
1197,2024-02-19,CUST302,Male,48,Beauty,5,50,250
1198,2024-07-27,CUST151,Male,50,Clothing,5,100,500
1199,2024-04-09,CUST481,Female,47,Food,5,10,50
1200,2024-06-24,CUST124,Male,38,Clothing,5,500,2500
1201,2024-04-25,CUST223,Female,19,Beauty,4,50,200
1202,2024-01-13,CUST732,Female,34,Clothing,1,200,200
1203,2024-09-04,CUST615,Female,39,Electronics,3,30,90
1204,2024-05-22,CUST109,Female,33,Food,5,30,150
1205,2024-05-16,CUST755,Female,25,Sports,5,50,250
1206,2024-11-04,CUST404,Female,39,Electronics,2,500,1000
1207,2024-05-18,CUST047,Female,25,Clothing,5,500,2500
1208,2024-06-04,CUST689,Male,61,Sports,3,50,150
1209,2024-07-17,CUST551,Male,18,Beauty,1,30,30
1210,2024-01-18,CUST662,Male,53,Food,3,30,90
1211,2024-08-07,CUST247,Male,59,Electronics,5,500,2500
1212,2024-06-01,CUST695,Male,19,Electronics,1,30,30
1213,2024-10-07,CUST473,Male,27,Electronics,2,500,1000
1214,2024-11-03,CUST312,Female,43,Electronics,5,30,150
1215,2024-12-25,CUST126,Male,23,Food,1,20,20
1216,2024-06-24,CUST143,Female,60,Beauty,5,50,250
1217,2024-10-20,CUST621,Male,60,Sports,4,50,200
1218,2024-01-04,CUST350,Female,30,Sports,5,200,1000
1219,2024-09-13,CUST156,Female,24,Clothing,4,200,800
1220,2024-02-10,CUST492,Male,23,Sports,4,50,200
1221,2024-10-14,CUST503,Male,51,Clothing,5,500,2500
1222,2024-06-05,CUST668,Female,48,Beauty,3,30,90
1223,2024-09-04,CUST555,Female,37,Electronics,4,50,200
1224,2024-06-10,CUST648,Female,62,Electronics,5,500,2500
1225,2024-04-30,CUST790,Male,23,Food,1,10,10
1226,2024-02-14,CUST402,Female,49,Sports,1,50,50
1227,2024-09-10,CUST675,Female,35,Beauty,3,30,90
1228,2024-12-12,CUST152,Female,51,Food,2,30,60
1229,2024-08-31,CUST577,Female,44,Clothing,1,500,500
1230,2024-06-05,CUST013,Female,48,Food,3,10,30
1231,2024-11-26,CUST138,Female,64,Beauty,3,50,150
1232,2024-11-24,CUST032,Male,31,Beauty,5,20,100
1233,2024-02-24,CUST224,Female,38,Clothing,4,100,400
1234,2024-03-18,CUST663,Female,55,Sports,4,200,800
1235,2024-04-19,CUST162,Female,62,Food,1,30,30
1236,2024-08-19,CUST362,Male,53,Electronics,3,100,300
1237,2024-10-25,CUST309,Male,25,Food,5,10,50
1238,2024-11-24,CUST320,Male,61,Clothing,1,200,200
1239,2024-02-13,CUST297,Female,50,Electronics,4,30,120
1240,2024-08-18,CUST113,Female,27,Clothing,2,100,200
1241,2024-07-07,CUST315,Female,60,Food,3,20,60
1242,2024-09-28,CUST065,Female,33,Sports,3,100,300
1243,2024-11-12,CUST100,Female,18,Food,2,10,20
1244,2024-09-30,CUST214,Female,44,Beauty,5,20,100
1245,2024-09-27,CUST534,Female,47,Beauty,5,30,150
1246,2024-01-20,CUST626,Female,49,Beauty,2,20,40
1247,2024-03-19,CUST304,Male,64,Beauty,4,20,80
1248,2024-03-29,CUST570,Female,46,Clothing,2,100,200
1249,2024-04-06,CUST354,Male,18,Electronics,3,30,90
1250,2024-12-24,CUST014,Female,35,Food,3,10,30
1251,2024-07-12,CUST376,Male,37,Electronics,5,100,500
1252,2024-04-19,CUST144,Male,41,Beauty,1,20,20
1253,2024-01-20,CUST024,Female,50,Electronics,4,50,200
1254,2024-10-24,CUST728,Male,24,Clothing,4,500,2000
1255,2024-05-09,CUST090,Female,62,Food,1,20,20
1256,2024-06-09,CUST408,Male,19,Food,2,10,20
1257,2024-01-06,CUST548,Female,27,Clothing,2,100,200
1258,2024-05-06,CUST171,Female,42,Sports,4,50,200
1259,2024-10-19,CUST138,Female,44,Beauty,1,50,50
1260,2024-07-10,CUST781,Male,20,Electronics,5,500,2500
1261,2024-08-26,CUST353,Female,48,Beauty,5,20,100
1262,2024-05-31,CUST299,Female,29,Beauty,4,50,200
1263,2024-05-07,CUST500,Male,29,Beauty,4,20,80
1264,2024-07-04,CUST499,Female,37,Sports,2,100,200
1265,2024-09-07,CUST552,Female,59,Clothing,4,200,800
1266,2024-09-01,CUST580,Female,49,Clothing,2,500,1000
1267,2024-06-15,CUST336,Male,41,Sports,5,200,1000
1268,2024-06-18,CUST570,Male,57,Food,4,20,80
1269,2024-08-15,CUST206,Male,22,Food,5,10,50
1270,2024-01-17,CUST757,Female,43,Clothing,5,200,1000
1271,2024-08-09,CUST101,Female,51,Electronics,5,100,500
1272,2024-02-07,CUST326,Male,36,Sports,1,50,50
1273,2024-11-06,CUST578,Male,24,Electronics,2,30,60
1274,2024-08-01,CUST707,Female,63,Food,5,10,50
1275,2024-09-04,CUST692,Female,46,Sports,1,50,50
1276,2024-12-23,CUST066,Female,46,Electronics,2,30,60
1277,2024-04-24,CUST716,Female,22,Food,4,20,80
1278,2024-03-10,CUST583,Male,40,Clothing,4,100,400
1279,2024-04-26,CUST209,Male,58,Electronics,3,30,90
1280,2024-04-19,CUST340,Male,62,Electronics,5,100,500
1281,2024-08-17,CUST486,Female,45,Food,1,30,30
1282,2024-07-30,CUST419,Female,19,Beauty,5,50,250
1283,2024-05-01,CUST633,Male,43,Sports,1,200,200
1284,2024-02-14,CUST219,Male,39,Sports,3,100,300
1285,2024-07-23,CUST240,Male,41,Electronics,4,500,2000
1286,2024-05-09,CUST682,Female,29,Electronics,3,50,150
1287,2024-01-17,CUST183,Male,44,Electronics,3,500,1500
1288,2024-08-28,CUST151,Male,46,Beauty,5,30,150
1289,2024-10-26,CUST415,Female,46,Food,3,10,30
1290,2024-08-08,CUST727,Male,53,Sports,5,200,1000
1291,2024-09-28,CUST400,Male,36,Beauty,3,30,90
1292,2024-08-11,CUST578,Male,26,Sports,4,200,800
1293,2024-09-07,CUST639,Female,48,Food,1,20,20
1294,2024-02-24,CUST209,Female,22,Sports,4,100,400
1295,2024-12-05,CUST273,Male,39,Electronics,2,50,100
1296,2024-05-09,CUST231,Female,21,Clothing,1,200,200
1297,2024-12-10,CUST394,Female,57,Clothing,5,200,1000
1298,2024-07-21,CUST299,Female,50,Food,4,20,80
1299,2024-08-06,CUST311,Male,19,Clothing,2,200,400
1300,2024-03-31,CUST502,Male,25,Food,1,10,10
1301,2024-07-29,CUST377,Male,42,Food,1,10,10
1302,2024-05-31,CUST203,Male,24,Food,3,10,30
1303,2024-02-15,CUST720,Female,51,Clothing,5,500,2500
1304,2024-07-25,CUST467,Male,31,Sports,5,100,500
1305,2024-07-13,CUST211,Female,21,Clothing,5,500,2500
1306,2024-12-30,CUST401,Female,47,Clothing,1,500,500
1307,2024-06-01,CUST601,Female,36,Clothing,3,200,600
1308,2024-02-14,CUST202,Female,51,Food,1,30,30
1309,2024-09-10,CUST015,Female,34,Electronics,5,100,500
1310,2024-10-18,CUST425,Male,58,Clothing,5,100,500
1311,2024-07-31,CUST496,Female,37,Food,2,20,40
1312,2024-08-14,CUST216,Female,55,Food,3,20,60
1313,2024-10-10,CUST040,Female,47,Beauty,2,20,40
1314,2024-08-10,CUST156,Male,37,Electronics,3,30,90
1315,2024-02-14,CUST733,Male,52,Sports,5,50,250
1316,2024-01-02,CUST048,Male,23,Clothing,5,200,1000
1317,2024-12-14,CUST665,Male,42,Sports,2,200,400
1318,2024-08-09,CUST781,Female,41,Clothing,2,200,400
1319,2024-10-28,CUST601,Male,59,Sports,3,200,600
1320,2024-03-03,CUST693,Female,21,Sports,5,50,250
1321,2024-09-01,CUST693,Male,59,Clothing,4,500,2000
1322,2024-05-23,CUST361,Female,23,Sports,1,50,50
1323,2024-06-24,CUST495,Male,57,Food,1,30,30
1324,2024-07-09,CUST672,Male,34,Beauty,2,20,40
1325,2024-12-25,CUST487,Male,23,Electronics,4,50,200
1326,2024-11-09,CUST037,Male,20,Food,1,10,10
1327,2024-05-02,CUST142,Female,36,Beauty,2,30,60
1328,2024-09-15,CUST350,Male,20,Electronics,3,50,150
1329,2024-04-09,CUST180,Male,30,Food,4,20,80
1330,2024-01-21,CUST511,Female,59,Food,1,10,10
1331,2024-01-15,CUST481,Female,44,Sports,3,50,150
1332,2024-06-08,CUST752,Female,64,Beauty,3,20,60
1333,2024-10-24,CUST626,Female,60,Electronics,5,30,150
1334,2024-09-11,CUST632,Female,22,Sports,2,200,400
1335,2024-03-21,CUST141,Female,63,Beauty,3,20,60
1336,2024-09-26,CUST702,Male,34,Sports,1,50,50
1337,2024-03-29,CUST017,Male,48,Clothing,1,500,500
1338,2024-06-17,CUST718,Male,27,Sports,4,50,200
1339,2024-10-25,CUST653,Female,30,Sports,5,100,500
1340,2024-03-11,CUST606,Female,35,Sports,1,100,100
1341,2024-07-06,CUST648,Male,53,Food,3,30,90
1342,2024-08-10,CUST561,Male,53,Sports,3,100,300
1343,2024-05-04,CUST479,Female,60,Beauty,5,30,150
1344,2024-08-11,CUST109,Male,53,Beauty,5,50,250
1345,2024-05-04,CUST732,Female,32,Food,2,20,40
1346,2024-07-17,CUST587,Male,29,Food,2,30,60
1347,2024-08-02,CUST369,Female,56,Sports,2,200,400
1348,2024-07-25,CUST287,Male,50,Beauty,4,20,80
1349,2024-10-19,CUST666,Male,50,Electronics,4,30,120
1350,2024-04-29,CUST782,Male,58,Sports,1,100,100
1351,2024-03-12,CUST477,Male,33,Food,4,30,120
1352,2024-01-14,CUST748,Female,35,Food,1,20,20
1353,2024-08-29,CUST521,Male,51,Food,5,30,150
1354,2024-08-07,CUST305,Female,24,Electronics,3,30,90
1355,2024-08-11,CUST402,Male,27,Electronics,4,50,200
1356,2024-06-18,CUST527,Male,64,Clothing,4,200,800
1357,2024-09-08,CUST343,Female,24,Beauty,4,30,120
1358,2024-07-27,CUST642,Male,50,Electronics,3,500,1500
1359,2024-01-16,CUST102,Male,45,Clothing,5,200,1000
1360,2024-11-08,CUST780,Female,30,Clothing,2,100,200
1361,2024-09-15,CUST649,Female,27,Food,1,10,10
1362,2024-01-23,CUST686,Female,53,Sports,1,100,100
1363,2024-05-01,CUST308,Female,23,Clothing,4,200,800
1364,2024-10-29,CUST632,Male,26,Clothing,3,500,1500
1365,2024-07-13,CUST146,Male,33,Food,2,30,60
1366,2024-04-10,CUST148,Female,27,Electronics,3,500,1500
1367,2024-04-21,CUST254,Female,43,Clothing,3,500,1500
1368,2024-06-06,CUST596,Male,50,Electronics,1,50,50
1369,2024-05-14,CUST392,Female,38,Beauty,3,30,90
1370,2024-01-02,CUST710,Female,18,Electronics,3,500,1500
1371,2024-07-03,CUST424,Female,58,Sports,4,200,800
1372,2024-05-04,CUST216,Male,51,Beauty,4,20,80
1373,2024-02-01,CUST177,Female,64,Electronics,5,500,2500
1374,2024-03-19,CUST311,Male,31,Food,5,20,100
1375,2024-10-31,CUST718,Female,25,Clothing,2,500,1000
1376,2024-03-09,CUST663,Female,40,Electronics,3,50,150
1377,2024-04-28,CUST455,Female,50,Beauty,4,50,200
1378,2024-10-24,CUST245,Male,63,Electronics,5,100,500
1379,2024-01-20,CUST745,Male,47,Sports,3,200,600
1380,2024-01-23,CUST584,Male,63,Electronics,2,50,100
1381,2024-04-17,CUST587,Male,39,Electronics,4,30,120
1382,2024-02-26,CUST214,Female,54,Beauty,5,30,150
1383,2024-07-25,CUST479,Female,62,Food,5,30,150
1384,2024-07-09,CUST024,Female,59,Sports,1,100,100
1385,2024-06-26,CUST203,Female,61,Electronics,2,30,60
1386,2024-01-17,CUST023,Female,45,Electronics,5,50,250
1387,2024-01-29,CUST193,Female,32,Beauty,1,30,30
1388,2024-01-08,CUST305,Female,45,Food,2,20,40
1389,2024-05-08,CUST697,Male,35,Beauty,3,50,150
1390,2024-07-13,CUST461,Male,18,Electronics,2,30,60
1391,2024-08-21,CUST709,Female,55,Electronics,2,50,100
1392,2024-06-05,CUST016,Female,33,Beauty,4,20,80
1393,2024-05-29,CUST541,Male,31,Food,3,10,30
1394,2024-08-19,CUST307,Male,33,Food,4,30,120
1395,2024-11-16,CUST123,Male,32,Electronics,1,50,50
1396,2024-02-13,CUST290,Female,28,Electronics,4,100,400
1397,2024-06-30,CUST193,Male,18,Electronics,5,500,2500
1398,2024-10-20,CUST333,Female,23,Food,1,10,10
1399,2024-04-07,CUST067,Male,54,Clothing,4,500,2000
1400,2024-09-23,CUST584,Male,36,Sports,1,50,50
1401,2024-10-14,CUST774,Female,32,Beauty,1,50,50
